ID,注册时间,注册资本,行业,区域,企业类型,控制人类型,控制人持股比例,flag
5993408,2006.0,2610.0,商业服务业,广西,有限责任公司,自然人,0.78,0.0
5993409,2009.0,8130.0,零售业,山东,合伙企业,企业法人,0.77,0.0
5993410,2004.0,4980.0,商业服务业,福建,有限责任公司,自然人,1.0,0.0
5993411,2005.0,1520.0,社区服务,广西,股份有限公司,自然人,1.0,0.0
5993412,2000.0,6100.0,社区服务,湖南,合伙企业,企业法人,0.95,0.0
5993413,2011.0,8270.0,服务业,广东,股份有限公司,自然人,0.71,0.0
5993414,2001.0,8200.0,商业服务业,福建,合伙企业,企业法人,0.97,0.0
5993415,2013.0,8500.0,零售业,福建,集体所有制企业,自然人,0.93,0.0
5993416,2003.0,8770.0,零售业,广东,合伙企业,企业法人,0.97,0.0
5993417,2001.0,8840.0,工业,广西,合伙企业,自然人,0.8,0.0
5993418,2009.0,1300.0,服务业,山东,有限责任公司,企业法人,0.61,0.0
5993419,2007.0,8770.0,工业,江西,合伙企业,自然人,0.74,0.0
5993420,2001.0,1590.0,社区服务,江西,集体所有制企业,自然人,0.52,0.0
5993421,2013.0,9350.0,商业服务业,江西,集体所有制企业,自然人,0.64,0.0
5993422,2014.0,2710.0,社区服务,福建,合伙企业,自然人,0.61,0.0
5993423,2012.0,6980.0,服务业,广西,合伙企业,自然人,0.57,0.0
5993424,2011.0,7110.0,零售业,湖南,有限责任公司,企业法人,0.82,0.0
5993425,2005.0,5770.0,商业服务业,福建,合伙企业,企业法人,0.62,0.0
5993426,2004.0,5080.0,零售业,广西,农民专业合作社,自然人,0.65,0.0
5993427,2011.0,120.0,交通运输业,湖北,股份有限公司,自然人,1.0,0.0
5993428,2006.0,5120.0,交通运输业,山东,股份有限公司,企业法人,0.65,0.0
5993429,2014.0,5470.0,服务业,广西,股份有限公司,自然人,0.99,0.0
5993430,2000.0,7870.0,社区服务,湖北,股份有限公司,企业法人,0.57,0.0
5993431,2002.0,7520.0,商业服务业,湖北,农民专业合作社,企业法人,0.75,0.0
5993432,2009.0,5400.0,服务业,山东,集体所有制企业,企业法人,0.73,0.0
5993433,2014.0,1810.0,零售业,湖南,股份有限公司,企业法人,0.64,0.0
5993434,2005.0,6820.0,工业,山东,股份有限公司,企业法人,0.68,0.0
5993435,2004.0,1000.0,商业服务业,广东,股份有限公司,企业法人,0.98,0.0
5993436,2012.0,5530.0,零售业,广东,集体所有制企业,自然人,0.58,0.0
5993437,2004.0,8610.0,商业服务业,山东,合伙企业,企业法人,0.88,0.0
5993438,2014.0,3680.0,商业服务业,湖北,有限责任公司,自然人,0.78,0.0
5993439,2000.0,3190.0,商业服务业,湖北,农民专业合作社,自然人,0.69,0.0
5993440,2004.0,8430.0,商业服务业,,有限责任公司,企业法人,0.95,0.0
5993441,2007.0,5200.0,零售业,湖南,集体所有制企业,企业法人,0.86,0.0
5993442,2009.0,3540.0,商业服务业,广东,合伙企业,自然人,0.97,0.0
5993443,2000.0,4790.0,交通运输业,江西,有限责任公司,自然人,0.68,0.0
5993444,2010.0,4060.0,交通运输业,江西,合伙企业,企业法人,0.71,0.0
5993445,2008.0,3410.0,零售业,山东,股份有限公司,企业法人,0.81,0.0
5993446,2008.0,6790.0,社区服务,广西,股份有限公司,企业法人,0.92,0.0
5993447,2002.0,9910.0,零售业,广西,合伙企业,自然人,0.97,0.0
5993448,2003.0,8540.0,交通运输业,江西,农民专业合作社,自然人,1.0,0.0
5993449,2006.0,9270.0,服务业,山东,股份有限公司,自然人,0.72,0.0
5993450,2010.0,,社区服务,广东,集体所有制企业,自然人,0.71,0.0
5993451,2009.0,8240.0,商业服务业,山东,集体所有制企业,自然人,0.69,0.0
5993452,2006.0,8170.0,工业,福建,集体所有制企业,自然人,0.74,0.0
5993453,2007.0,6550.0,社区服务,广西,合伙企业,自然人,0.55,0.0
5993454,2011.0,3180.0,服务业,广东,股份有限公司,自然人,0.58,0.0
5993455,2007.0,9600.0,服务业,广东,集体所有制企业,自然人,0.86,0.0
5993456,2005.0,5800.0,工业,江西,集体所有制企业,自然人,0.59,0.0
5993457,2001.0,1230.0,,福建,集体所有制企业,自然人,0.88,0.0
5993458,2008.0,1870.0,交通运输业,山东,农民专业合作社,自然人,0.79,0.0
5993459,2003.0,120.0,社区服务,广西,有限责任公司,企业法人,0.85,0.0
5993460,2013.0,8050.0,服务业,广东,合伙企业,企业法人,0.75,0.0
5993461,2001.0,8900.0,社区服务,福建,农民专业合作社,自然人,0.67,0.0
5993462,2008.0,9230.0,,广东,股份有限公司,自然人,0.81,0.0
5993463,2014.0,5070.0,服务业,广西,农民专业合作社,自然人,0.98,0.0
5993464,2014.0,6960.0,商业服务业,山东,集体所有制企业,自然人,0.94,0.0
5993465,2009.0,8130.0,商业服务业,湖南,有限责任公司,企业法人,0.77,0.0
5993466,2002.0,6600.0,商业服务业,江西,股份有限公司,自然人,0.84,0.0
5993467,2006.0,5380.0,零售业,山东,股份有限公司,企业法人,0.81,0.0
5993468,2006.0,8630.0,零售业,江西,集体所有制企业,企业法人,0.82,0.0
5993469,2000.0,1580.0,工业,湖南,农民专业合作社,企业法人,0.87,0.0
5993470,2007.0,9670.0,零售业,湖南,合伙企业,企业法人,0.94,0.0
5993471,2002.0,1160.0,零售业,广东,有限责任公司,企业法人,0.68,0.0
5993472,2014.0,6870.0,交通运输业,山东,农民专业合作社,自然人,0.92,0.0
5993473,2011.0,10000.0,零售业,山东,农民专业合作社,企业法人,0.58,0.0
5993474,2000.0,5290.0,工业,湖南,合伙企业,自然人,0.94,0.0
5993475,2012.0,1730.0,服务业,江西,有限责任公司,,0.56,0.0
5993476,2010.0,7390.0,交通运输业,广西,有限责任公司,自然人,1.0,0.0
5993477,2010.0,3780.0,商业服务业,江西,股份有限公司,企业法人,0.54,0.0
5993478,2011.0,7100.0,商业服务业,山东,合伙企业,企业法人,0.59,0.0
5993479,2010.0,5310.0,社区服务,广东,合伙企业,自然人,0.79,0.0
5993480,2001.0,10000.0,商业服务业,湖北,集体所有制企业,企业法人,0.93,0.0
5993481,2010.0,8480.0,服务业,湖南,有限责任公司,自然人,0.87,0.0
5993482,2006.0,7010.0,零售业,福建,集体所有制企业,自然人,0.93,0.0
5993483,2000.0,6820.0,社区服务,江西,集体所有制企业,自然人,0.93,0.0
5993484,2002.0,5940.0,交通运输业,湖南,农民专业合作社,企业法人,0.63,0.0
5993485,2001.0,2330.0,服务业,江西,合伙企业,自然人,0.65,0.0
5993486,2005.0,7480.0,交通运输业,湖北,集体所有制企业,企业法人,0.57,0.0
5993487,2002.0,7150.0,零售业,广东,合伙企业,,0.62,0.0
5993488,2002.0,750.0,服务业,湖北,有限责任公司,自然人,0.84,0.0
5993489,2012.0,2910.0,工业,湖南,集体所有制企业,自然人,0.92,
5993490,2011.0,1270.0,交通运输业,湖北,集体所有制企业,,0.85,0.0
5993491,2002.0,8650.0,交通运输业,广东,有限责任公司,企业法人,0.98,0.0
5993492,2007.0,3550.0,交通运输业,广西,股份有限公司,企业法人,0.95,0.0
5993493,2008.0,7480.0,交通运输业,湖南,农民专业合作社,企业法人,0.94,0.0
5993494,2010.0,4330.0,服务业,湖南,有限责任公司,自然人,0.67,0.0
5993495,2006.0,710.0,工业,山东,合伙企业,自然人,0.82,0.0
5993496,2011.0,7990.0,商业服务业,广西,有限责任公司,自然人,0.51,0.0
5993497,2000.0,6300.0,零售业,湖南,集体所有制企业,自然人,0.95,0.0
5993498,2006.0,770.0,,湖北,有限责任公司,企业法人,0.59,0.0
5993499,2003.0,6830.0,零售业,福建,合伙企业,自然人,0.7,0.0
5993500,2001.0,9490.0,商业服务业,江西,股份有限公司,自然人,0.64,0.0
5993501,2008.0,1780.0,社区服务,福建,股份有限公司,企业法人,0.51,0.0
5993502,2002.0,5410.0,工业,广西,股份有限公司,自然人,0.61,0.0
5993503,2003.0,7120.0,工业,福建,集体所有制企业,企业法人,0.97,0.0
5993504,2011.0,8810.0,社区服务,广东,合伙企业,自然人,0.82,0.0
5993505,2000.0,3210.0,服务业,山东,合伙企业,企业法人,0.52,0.0
5993506,2006.0,2360.0,商业服务业,湖北,农民专业合作社,企业法人,0.81,0.0
5993507,2013.0,6500.0,,广东,集体所有制企业,自然人,0.54,0.0
5993508,2014.0,6180.0,社区服务,山东,合伙企业,自然人,0.54,0.0
5993509,2005.0,7690.0,社区服务,江西,有限责任公司,企业法人,0.62,0.0
5993510,2006.0,2700.0,零售业,广东,股份有限公司,企业法人,0.9,0.0
5993511,2008.0,2660.0,商业服务业,山东,有限责任公司,,0.61,0.0
5993512,2009.0,330.0,工业,广西,合伙企业,企业法人,0.61,0.0
5993513,2010.0,7920.0,社区服务,湖北,,企业法人,0.9,0.0
5993514,2004.0,8410.0,零售业,江西,集体所有制企业,自然人,0.86,0.0
5993515,2004.0,4300.0,工业,山东,股份有限公司,企业法人,0.89,0.0
5993516,2009.0,2060.0,零售业,江西,合伙企业,自然人,0.8,0.0
5993517,2005.0,5100.0,工业,山东,农民专业合作社,自然人,0.78,0.0
5993518,,5000.0,工业,山东,有限责任公司,自然人,0.81,0.0
5993519,2012.0,4100.0,工业,湖南,股份有限公司,企业法人,0.99,0.0
5993520,2011.0,4420.0,工业,江西,农民专业合作社,企业法人,0.59,0.0
5993521,2008.0,4870.0,商业服务业,广西,集体所有制企业,企业法人,0.66,0.0
5993522,2014.0,8900.0,交通运输业,山东,有限责任公司,企业法人,0.59,0.0
5993523,2002.0,1340.0,商业服务业,广西,合伙企业,企业法人,0.79,0.0
5993524,2013.0,3120.0,工业,福建,合伙企业,自然人,0.51,0.0
5993525,2011.0,5650.0,工业,山东,农民专业合作社,企业法人,0.73,0.0
5993526,2014.0,1780.0,商业服务业,广东,合伙企业,自然人,0.93,0.0
5993527,2009.0,1050.0,服务业,湖南,股份有限公司,企业法人,0.69,0.0
5993528,2008.0,710.0,交通运输业,湖南,农民专业合作社,自然人,0.71,0.0
5993529,2000.0,960.0,零售业,江西,有限责任公司,企业法人,0.97,0.0
5993530,2007.0,8550.0,服务业,湖北,有限责任公司,企业法人,0.91,0.0
5993531,2012.0,6830.0,零售业,广东,有限责任公司,自然人,0.55,0.0
5993532,2010.0,2060.0,零售业,福建,集体所有制企业,自然人,0.53,0.0
5993533,2001.0,6240.0,商业服务业,湖北,农民专业合作社,自然人,0.6,0.0
5993534,2004.0,6670.0,服务业,湖南,合伙企业,自然人,0.73,0.0
5993535,2011.0,7920.0,服务业,山东,有限责任公司,自然人,0.68,0.0
5993536,2002.0,6730.0,工业,广东,农民专业合作社,自然人,0.72,0.0
5993537,2011.0,3760.0,交通运输业,湖南,有限责任公司,企业法人,0.58,0.0
5993538,2005.0,1790.0,服务业,广西,有限责任公司,自然人,0.9,0.0
5993539,2008.0,5270.0,工业,湖北,农民专业合作社,自然人,0.53,0.0
5993540,2000.0,4070.0,工业,山东,农民专业合作社,自然人,0.92,0.0
5993542,2011.0,4360.0,零售业,广西,农民专业合作社,自然人,0.68,0.0
5993543,2005.0,8310.0,社区服务,江西,集体所有制企业,自然人,0.63,0.0
5993544,2002.0,6800.0,社区服务,山东,集体所有制企业,自然人,,0.0
5993545,2010.0,1530.0,服务业,广东,农民专业合作社,企业法人,0.61,0.0
5993546,2001.0,3100.0,交通运输业,湖北,股份有限公司,企业法人,0.96,0.0
5993547,2010.0,430.0,零售业,山东,合伙企业,自然人,0.75,0.0
5993548,2006.0,7150.0,社区服务,湖南,合伙企业,企业法人,0.8,0.0
5993549,2010.0,2450.0,工业,湖南,集体所有制企业,自然人,0.71,0.0
5993550,2002.0,4820.0,交通运输业,山东,股份有限公司,企业法人,0.7,
5993551,2004.0,9350.0,交通运输业,湖南,农民专业合作社,自然人,0.73,0.0
5993552,2004.0,640.0,交通运输业,福建,有限责任公司,企业法人,0.71,0.0
5993553,2006.0,4250.0,商业服务业,广西,合伙企业,自然人,0.54,0.0
5993554,2005.0,8890.0,社区服务,广东,合伙企业,企业法人,0.78,0.0
5993555,2013.0,1610.0,社区服务,江西,合伙企业,自然人,0.96,0.0
5993556,2009.0,8590.0,零售业,江西,有限责任公司,企业法人,0.83,0.0
5993557,2000.0,3870.0,服务业,广东,股份有限公司,企业法人,0.65,0.0
5993558,2002.0,290.0,商业服务业,湖南,股份有限公司,自然人,0.6,0.0
5993559,2012.0,4160.0,社区服务,福建,农民专业合作社,自然人,0.89,0.0
5993560,2006.0,730.0,工业,山东,集体所有制企业,自然人,0.76,0.0
5993561,2000.0,4560.0,零售业,广西,农民专业合作社,企业法人,0.59,0.0
5993562,2009.0,3120.0,交通运输业,江西,农民专业合作社,自然人,0.85,0.0
5993563,2012.0,3220.0,零售业,广西,股份有限公司,自然人,0.6,0.0
5993564,2014.0,6290.0,工业,广东,股份有限公司,企业法人,0.86,0.0
5993565,2010.0,770.0,商业服务业,湖南,有限责任公司,自然人,0.79,0.0
5993566,2012.0,2470.0,服务业,江西,农民专业合作社,企业法人,0.66,0.0
5993567,2007.0,3380.0,服务业,广西,有限责任公司,企业法人,0.84,0.0
5993568,2001.0,1170.0,服务业,福建,股份有限公司,企业法人,0.64,0.0
5993569,2012.0,6020.0,商业服务业,山东,合伙企业,自然人,0.71,0.0
5993570,2010.0,2980.0,工业,广西,股份有限公司,自然人,0.64,0.0
5993571,2006.0,2670.0,交通运输业,湖北,农民专业合作社,企业法人,0.87,0.0
5993572,2005.0,140.0,工业,广东,农民专业合作社,企业法人,0.52,0.0
5993573,2002.0,7720.0,社区服务,江西,集体所有制企业,自然人,0.61,0.0
5993574,2002.0,5100.0,服务业,山东,农民专业合作社,自然人,1.0,0.0
5993575,2006.0,,交通运输业,福建,股份有限公司,企业法人,1.0,0.0
5993576,2009.0,7360.0,服务业,江西,集体所有制企业,企业法人,0.88,0.0
5993577,2002.0,5780.0,交通运输业,广西,集体所有制企业,企业法人,0.57,0.0
5993578,2004.0,5960.0,商业服务业,湖南,合伙企业,自然人,0.69,0.0
5993579,2006.0,6930.0,服务业,江西,有限责任公司,企业法人,0.58,0.0
5993580,2014.0,5900.0,交通运输业,江西,农民专业合作社,自然人,0.55,0.0
5993581,2011.0,5530.0,工业,广东,集体所有制企业,企业法人,0.76,0.0
5993582,2007.0,4590.0,服务业,广东,农民专业合作社,企业法人,0.6,0.0
5993583,2010.0,8700.0,零售业,山东,股份有限公司,自然人,0.72,0.0
5993584,2000.0,8350.0,社区服务,江西,合伙企业,企业法人,0.79,0.0
5993585,2011.0,7040.0,社区服务,湖北,股份有限公司,自然人,0.8,0.0
5993586,2005.0,2280.0,社区服务,湖北,有限责任公司,企业法人,0.96,0.0
5993587,2000.0,6210.0,工业,山东,股份有限公司,企业法人,0.81,0.0
5993588,2013.0,3750.0,零售业,湖北,农民专业合作社,企业法人,0.95,0.0
5993589,2002.0,4820.0,社区服务,山东,集体所有制企业,企业法人,0.84,0.0
5993590,2005.0,3610.0,工业,湖南,合伙企业,自然人,0.7,0.0
5993592,2002.0,3280.0,零售业,湖南,合伙企业,自然人,0.8,0.0
5993593,2000.0,4480.0,交通运输业,江西,集体所有制企业,自然人,0.83,0.0
5993594,2007.0,4780.0,零售业,福建,农民专业合作社,企业法人,0.61,0.0
5993595,2003.0,5650.0,交通运输业,湖北,股份有限公司,自然人,0.6,0.0
5993596,2000.0,3250.0,,湖南,合伙企业,自然人,0.95,0.0
5993597,2001.0,6380.0,商业服务业,福建,股份有限公司,自然人,0.72,0.0
5993598,2008.0,8120.0,交通运输业,广东,集体所有制企业,企业法人,0.96,0.0
5993599,2005.0,9060.0,服务业,广东,股份有限公司,企业法人,0.54,0.0
5993600,2013.0,4060.0,零售业,,有限责任公司,企业法人,0.53,0.0
5993601,2013.0,2930.0,工业,湖南,股份有限公司,企业法人,0.72,0.0
5993602,2014.0,3850.0,工业,湖南,股份有限公司,自然人,0.82,0.0
5993603,2014.0,7970.0,零售业,湖南,有限责任公司,企业法人,0.68,0.0
5993604,2010.0,4480.0,工业,湖北,有限责任公司,企业法人,0.84,0.0
5993605,2003.0,6510.0,交通运输业,湖北,有限责任公司,企业法人,0.94,0.0
5993606,2000.0,3640.0,交通运输业,山东,集体所有制企业,自然人,0.98,0.0
5993607,2007.0,1570.0,服务业,湖南,股份有限公司,企业法人,0.58,0.0
5993608,2010.0,6410.0,服务业,江西,农民专业合作社,企业法人,0.7,0.0
5993609,2010.0,8790.0,服务业,福建,集体所有制企业,企业法人,0.82,0.0
5993610,2009.0,4310.0,服务业,山东,有限责任公司,自然人,0.97,0.0
5993611,2008.0,7840.0,工业,山东,股份有限公司,自然人,0.8,0.0
5993612,2002.0,7440.0,社区服务,山东,农民专业合作社,自然人,0.91,0.0
5993613,2007.0,8760.0,交通运输业,湖南,股份有限公司,自然人,0.85,0.0
5993614,2004.0,2560.0,零售业,湖北,合伙企业,自然人,0.85,0.0
5993615,2008.0,9000.0,商业服务业,湖北,集体所有制企业,自然人,0.65,0.0
5993616,2008.0,1560.0,工业,湖南,有限责任公司,自然人,0.51,0.0
5993617,2005.0,9150.0,服务业,福建,合伙企业,企业法人,0.86,0.0
5993618,2001.0,2660.0,工业,江西,农民专业合作社,自然人,0.83,0.0
5993619,2006.0,3330.0,服务业,广东,股份有限公司,自然人,0.9,0.0
5993620,2002.0,9210.0,工业,山东,有限责任公司,自然人,,0.0
5993621,2000.0,4220.0,服务业,广东,股份有限公司,自然人,0.65,0.0
5993622,2012.0,8250.0,交通运输业,山东,集体所有制企业,企业法人,0.72,0.0
5993623,2006.0,6070.0,服务业,江西,农民专业合作社,自然人,0.83,0.0
5993624,2011.0,4700.0,商业服务业,广东,股份有限公司,企业法人,0.64,0.0
5993625,2004.0,6440.0,商业服务业,湖北,有限责任公司,企业法人,0.92,0.0
5993626,2006.0,9360.0,零售业,广东,股份有限公司,企业法人,0.97,0.0
5993627,2000.0,7230.0,,湖南,农民专业合作社,自然人,0.59,0.0
5993628,2006.0,1600.0,社区服务,湖南,集体所有制企业,自然人,0.87,0.0
5993629,2009.0,530.0,商业服务业,山东,,企业法人,0.6,0.0
5993630,2012.0,3390.0,交通运输业,山东,农民专业合作社,企业法人,0.96,0.0
5993631,2008.0,1030.0,商业服务业,湖南,有限责任公司,企业法人,0.62,0.0
5993632,2000.0,7050.0,工业,广西,有限责任公司,企业法人,0.75,0.0
5993633,2013.0,4890.0,商业服务业,广西,农民专业合作社,自然人,0.53,0.0
5993634,2009.0,6270.0,商业服务业,江西,股份有限公司,自然人,0.72,0.0
5993635,2009.0,7030.0,零售业,山东,农民专业合作社,企业法人,0.92,0.0
5993636,2014.0,6570.0,交通运输业,广西,股份有限公司,自然人,0.87,0.0
5993637,2003.0,1900.0,零售业,湖南,有限责任公司,自然人,0.54,0.0
5993638,2011.0,2000.0,零售业,湖南,有限责任公司,自然人,0.83,0.0
5993639,2013.0,1810.0,交通运输业,湖北,集体所有制企业,自然人,0.61,0.0
